,cmplnt_num,cmplnt_fr_dt,crm_atpt_cptd_cd,juris_desc,law_cat_cd,loc_of_occur_desc,ofns_desc,susp_age_group,susp_race,susp_sex,vic_age_group,vic_race,vic_sex,latitude,longitude
717,933620116,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,25-44,BLACK,M,65+,BLACK,M,40.759744657000056,-73.89087334699997
718,409171436,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,GRAND LARCENY,UNKNOWN,UNKNOWN,U,25-44,ASIAN / PACIFIC ISLANDER,F,40.54157649600006,-74.16941960099996
719,346975607,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,GRAND LARCENY,45-64,WHITE HISPANIC,M,25-44,BLACK HISPANIC,F,40.88187105500003,-73.87990710699995
720,209031913,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,25-44,BLACK,M,UNKNOWN,UNKNOWN,D,40.72975834300007,-73.95098951399994
721,649902592,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,25-44,AMERICAN INDIAN/ALASKAN NATIVE,M,45-64,BLACK,M,40.57540217200005,-73.99591215099997
722,809227866,2021-12-01T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,THEFT-FRAUD,UNKNOWN,WHITE,F,25-44,BLACK,F,40.63329808200007,-73.90580135899995
723,910950624,2021-12-21T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,UNKNOWN,UNKNOWN,U,25-44,BLACK,M,40.643017331000074,-73.96382357799997
724,302548537,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,18-24,BLACK,M,45-64,BLACK,F,40.63247652100006,-73.91162104899996
725,218331414,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,VEHICLE AND TRAFFIC LAWS,25-44,BLACK,M,65+,ASIAN / PACIFIC ISLANDER,M,40.64375473300004,-73.97008951299993
726,791631307,2021-12-17T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,25-44,BLACK,M,25-44,BLACK,F,40.666221793000034,-73.94945376499999
727,282501179,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,FELONY ASSAULT,UNKNOWN,ASIAN / PACIFIC ISLANDER,M,18-24,WHITE HISPANIC,F,40.606679073000066,-74.00625349099995
728,622730094,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,UNKNOWN,UNKNOWN,M,UNKNOWN,UNKNOWN,D,40.82614244500007,-73.95079567399995
729,931609295,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,VEHICLE AND TRAFFIC LAWS,UNKNOWN,BLACK,F,18-24,WHITE HISPANIC,M,40.76437366600004,-73.96160975299993
730,415684571,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,M,45-64,WHITE HISPANIC,M,40.81557473000004,-73.90578180799997
731,552140192,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F,40.67869089100003,-73.90529739699997
732,548653355,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,45-64,BLACK,M,UNKNOWN,UNKNOWN,D,40.720395421000035,-74.00104403099994
733,176938669,2021-12-27T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,25-44,WHITE HISPANIC,M,25-44,BLACK,F,40.88570100000004,-73.84409652999993
734,718209203,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,25-44,BLACK,F,45-64,WHITE,M,40.74026308500004,-73.98063391899994
735,289143247,2021-12-29T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,25-44,BLACK HISPANIC,F,25-44,BLACK HISPANIC,F,40.818376912000076,-73.84472753599994
736,484220345,2021-12-30T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,FELONY,FRONT OF,FELONY ASSAULT,18-24,WHITE HISPANIC,M,45-64,BLACK,M,40.664515169000026,-73.90658992299996
737,605447282,2021-12-27T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,MISDEMEANOR,FRONT OF,OFF. AGNST PUB ORD SENSBLTY &,UNKNOWN,BLACK,M,UNKNOWN,WHITE HISPANIC,M,40.81371024600002,-73.923182807
738,476803269,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,U,45-64,WHITE,M,40.75761846800003,-73.78153546599998
739,457123890,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,25-44,WHITE HISPANIC,F,45-64,WHITE HISPANIC,F,40.62224841500005,-74.16803937599997
740,397286749,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,45-64,BLACK,M,25-44,BLACK,F,40.68555886700005,-73.92053243099997
741,860489222,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,<18,BLACK HISPANIC,M,45-64,BLACK,F,40.78342557000008,-73.94916258199999
742,615185037,2021-12-20T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,WHITE,M,65+,WHITE,M,40.666935329000076,-73.73158325299994
743,670000329,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,M,25-44,BLACK,F,40.62743609200004,-73.93982474899997
744,672590499,2021-12-15T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,45-64,BLACK,M,45-64,WHITE HISPANIC,F,40.75194535700007,-73.87334507899999
745,764487454,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,FORGERY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,E,40.73539832100005,-73.97511092099995
746,262349799,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,45-64,WHITE,M,25-44,BLACK,F,40.677573586000044,-73.88968828299994
747,334691305,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,F,40.76712854700002,-73.89742078199998
748,545175083,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY OF MOTOR VEHICLE,25-44,WHITE HISPANIC,M,45-64,BLACK,M,40.649756254000074,-73.95038158799997
749,408657738,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,U,25-44,BLACK HISPANIC,F,40.82484750900005,-73.85412127399997
750,744086922,2021-09-21T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,45-64,ASIAN / PACIFIC ISLANDER,F,25-44,BLACK,M,40.80911538300006,-73.92288828399995
751,754069904,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,BURGLARY,18-24,WHITE HISPANIC,M,18-24,BLACK,F,40.85967278300007,-73.90428052199997
752,106593557,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,BURGLARY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.75621767600006,-73.82977026999998
753,763567761,2021-12-21T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,25-44,BLACK,M,25-44,BLACK,M,40.881955908000066,-73.83912562799998
754,647868145,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,VEHICLE AND TRAFFIC LAWS,65+,WHITE HISPANIC,M,45-64,BLACK,M,40.88630442600004,-73.84790697499993
755,441483735,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,25-44,AMERICAN INDIAN/ALASKAN NATIVE,M,65+,BLACK,M,40.59275319900007,-73.94048971799998
756,350260831,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.836335818000066,-73.884680072
757,134454880,2021-11-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,25-44,BLACK HISPANIC,F,45-64,ASIAN / PACIFIC ISLANDER,F,40.75808028100005,-73.82537984099997
758,411133198,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,BURGLARY,25-44,WHITE HISPANIC,F,25-44,ASIAN / PACIFIC ISLANDER,M,40.58888679200004,-73.96238031499998
759,280023660,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,VEHICLE AND TRAFFIC LAWS,18-24,BLACK,M,UNKNOWN,UNKNOWN,M,40.644860618000045,-73.91111817799998
760,492285566,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,25-44,BLACK,M,UNKNOWN,UNKNOWN,D,40.61156321100003,-74.03220761899996
761,930944762,2021-12-15T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,UNKNOWN,U,25-44,UNKNOWN,F,40.700817939000046,-73.82644948599993
762,147358912,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.72127155100002,-73.84339888999993
763,240656716,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.86540994000006,-73.86874708699997
764,815064022,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,25-44,WHITE,M,18-24,ASIAN / PACIFIC ISLANDER,F,40.63318389700004,-74.02037551199999
765,155367127,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,18-24,UNKNOWN,M,25-44,WHITE HISPANIC,F,40.764539135000064,-73.88463110599997
766,571900042,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,UNKNOWN,UNKNOWN,M,25-44,WHITE,F,40.59411302900003,-74.18659160499993
767,383335973,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,GRAND LARCENY,UNKNOWN,UNKNOWN,M,25-44,WHITE HISPANIC,F,40.69353100500007,-73.91108214699995
768,671582190,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,45-64,BLACK,M,45-64,WHITE,M,40.580431745000055,-73.84800592399995
769,243614668,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,REAR OF,ASSAULT 3 & RELATED OFFENSES,25-44,BLACK,M,25-44,WHITE HISPANIC,F,40.88012304500006,-73.84974731099999
770,787152026,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,UNKNOWN,UNKNOWN,U,25-44,ASIAN / PACIFIC ISLANDER,M,40.59702184100007,-73.98335452199996
771,948147099,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,25-44,BLACK,F,UNKNOWN,UNKNOWN,D,40.75043076800005,-73.98928217599996
772,611294198,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,65+,WHITE,M,25-44,BLACK,M,40.849917818000044,-73.89450988199997
773,456215101,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,25-44,BLACK HISPANIC,F,40.81133729000004,-73.91703347999999
774,901509613,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,D,40.71975314600007,-74.00102598399997
775,107585562,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,UNKNOWN,UNKNOWN,UNKNOWN,25-44,BLACK,F,40.57692970800008,-73.98211039599995
776,690453145,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,E,40.63087218600003,-74.10320489899993
777,818384949,2021-12-26T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,FELONY,INSIDE,FELONY ASSAULT,UNKNOWN,UNKNOWN,UNKNOWN,18-24,BLACK,M,40.82522502300003,-73.91626822399996
778,248028114,2021-12-26T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,VIOLATION,FRONT OF,HARRASSMENT 2,UNKNOWN,UNKNOWN,UNKNOWN,25-44,BLACK,F,40.83576922100008,-73.90439441599993
779,352768365,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,F,40.903781692000045,-73.90639112199995
780,747826096,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,D,40.758232371000084,-73.97743058499998
781,890084758,2021-11-15T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,FELONY,FRONT OF,GRAND LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,25-44,BLACK,F,40.87006571300003,-73.90610594299993
782,430062346,2021-11-14T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,45-64,BLACK,F,40.69062955600003,-73.90396787599997
783,214395345,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,65+,BLACK,F,40.81634215300004,-73.91496074199993
784,446150121,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,FORGERY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,E,40.615368537000045,-73.98707068999995
785,291899084,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,UNKNOWN,45-64,BLACK,F,40.800615323000045,-73.94227238899998
786,718977087,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,OFF. AGNST PUB ORD SENSBLTY &,UNKNOWN,UNKNOWN,UNKNOWN,25-44,BLACK,F,40.58594634100007,-74.15987255899995
787,588599138,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,UNKNOWN,65+,WHITE HISPANIC,F,40.85290843100006,-73.90934005599996
788,194837011,2021-11-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,REAR OF,GRAND LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,18-24,ASIAN / PACIFIC ISLANDER,M,40.75148226500005,-73.82203331799997
789,793633492,2021-11-20T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,45-64,ASIAN / PACIFIC ISLANDER,F,40.78038838000003,-73.94584295799996
790,961885273,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,UNKNOWN,UNKNOWN,UNKNOWN,25-44,ASIAN / PACIFIC ISLANDER,M,40.66170859600004,-73.84041371499995
791,266495362,2021-12-27T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,25-44,BLACK,M,40.671838063000045,-73.92100660399994
792,626076874,2021-12-26T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,FELONY,FRONT OF,DANGEROUS WEAPONS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,E,40.70534732300007,-73.94115744599996
793,702311156,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,UNKNOWN,18-24,BLACK,F,40.65815884800003,-73.91817909399998
794,322394912,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,45-64,WHITE HISPANIC,F,40.76204022400003,-73.98258049699997
795,639775589,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,UNKNOWN,45-64,BLACK,F,40.677230370000075,-73.91548422599993
796,179598927,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,UNKNOWN,45-64,WHITE,M,40.69146490900005,-73.98734802299998
797,718108403,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,UNKNOWN,25-44,WHITE HISPANIC,F,40.75071142900004,-73.85352929499999
798,667208627,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,UNKNOWN,25-44,WHITE,F,40.87106112900005,-73.89248407199995
799,676930934,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,UNKNOWN,45-64,BLACK,M,40.665574263000046,-73.76431495099996
800,910264861,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,25-44,UNKNOWN,M,40.770400082000045,-73.91770183399994
801,369533527,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,FELONY ASSAULT,UNKNOWN,UNKNOWN,UNKNOWN,25-44,ASIAN / PACIFIC ISLANDER,F,40.67574091700004,-73.85140467599996
802,487417017,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,GRAND LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,25-44,WHITE,M,40.63527918300008,-73.98648315499997
803,567169209,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,25-44,BLACK,M,40.80201216200004,-73.94754105599996
804,212567102,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,UNKNOWN,25-44,BLACK,F,40.828141885000036,-73.94177153899994
805,837439229,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,FRONT OF,HARRASSMENT 2,UNKNOWN,UNKNOWN,UNKNOWN,45-64,WHITE HISPANIC,F,40.871252896000044,-73.91891122599996
806,994463838,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,OFF. AGNST PUB ORD SENSBLTY &,UNKNOWN,UNKNOWN,UNKNOWN,25-44,BLACK,F,40.63664135900007,-73.88760493599993
807,192970492,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,UNKNOWN,45-64,WHITE,F,40.59773615300003,-73.79564132199994
808,467801356,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,D,40.70803793500005,-74.011478562
809,898015501,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,UNKNOWN,25-44,WHITE HISPANIC,M,40.85501743800006,-73.883075218
810,989153160,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,25-44,BLACK,F,40.667756807000046,-73.92982855899999
811,498110919,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,OFFENSES AGAINST THE PERSON,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,E,40.572381819000036,-74.10776156199995
812,821623106,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,UNKNOWN,45-64,BLACK,M,40.78480137400004,-73.91347716399997
813,197155322,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,ROBBERY,UNKNOWN,UNKNOWN,UNKNOWN,18-24,BLACK,F,40.67552354000002,-73.89291466199995
814,235285331,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,UNKNOWN,25-44,WHITE,F,40.58571044400002,-74.10191100899993
815,151151876,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,FELONY ASSAULT,UNKNOWN,UNKNOWN,UNKNOWN,65+,ASIAN / PACIFIC ISLANDER,F,40.76315858900006,-73.81515778599999
816,955758163,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,FELONY ASSAULT,UNKNOWN,UNKNOWN,UNKNOWN,25-44,WHITE HISPANIC,F,40.612027186000034,-73.98044420899998
817,426626905,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,FRONT OF,HARRASSMENT 2,UNKNOWN,UNKNOWN,UNKNOWN,18-24,WHITE HISPANIC,F,40.85307527900005,-73.89874498199998
818,834803346,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,D,40.70379474500004,-73.93287792799998
819,894008825,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,UNKNOWN,25-44,BLACK,M,40.682577088000066,-73.87598987099993
820,656997459,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,OPPOSITE OF,PETIT LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,18-24,WHITE HISPANIC,M,40.884444399000074,-73.87878135499993
821,823755392,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,FRAUDS,UNKNOWN,UNKNOWN,UNKNOWN,25-44,ASIAN / PACIFIC ISLANDER,F,40.766651704000026,-73.98478503799998
822,253767238,2021-12-28T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,UNKNOWN,UNKNOWN,UNKNOWN,25-44,BLACK,M,40.83102071700006,-73.93589337899994
823,908858806,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,DANGEROUS WEAPONS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,E,40.82280248200004,-73.90032661699998
824,983312956,2021-12-30T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,FELONY,FRONT OF,FELONY ASSAULT,UNKNOWN,UNKNOWN,UNKNOWN,25-44,BLACK,F,40.71767877700007,-73.97811168699997
825,216919280,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,UNKNOWN,25-44,BLACK,F,40.856517246000074,-73.88426551299993
826,568881411,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,UNKNOWN,45-64,UNKNOWN,M,40.67492662300003,-73.87527586599998
827,561756762,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,OFFENSES AGAINST PUBLIC ADMINI,UNKNOWN,UNKNOWN,UNKNOWN,45-64,BLACK,M,40.65272794600002,-73.94832155299997
828,269132841,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,UNKNOWN,25-44,ASIAN / PACIFIC ISLANDER,M,40.65268096300008,-73.96150463799995
829,932267356,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,UNKNOWN,UNKNOWN,25-44,ASIAN / PACIFIC ISLANDER,F,40.786694974000056,-73.97574536499997
